territorio,periodo,Indicador,Subcategoria_Indicador,tabela,variavel_cv,categoria,Estimativa,SE,cv_projeto,cv_oficial,dif,ok
Piauí,201702,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2886794930722257,0.004144262525838962,1.43559297604908,1.4,0.03559297604908007,TRUE
Piauí,201703,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.29107285818489936,0.005137820814314702,1.765132223716642,1.8,-0.03486777628335802,TRUE
Piauí,201704,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2977421850649496,0.005518453586353238,1.8534335620427587,1.8,0.05343356204275862,FALSE
Piauí,201801,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.29977884881547107,0.005146625009173497,1.7168072495806748,1.7,0.01680724958067481,TRUE
Piauí,201802,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.29831757675214843,0.005124278208503746,1.7177258759919323,1.7,0.017725875991932316,TRUE
Piauí,201803,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2963582317122663,0.00556675560544423,1.8783873737136427,1.9,-0.021612626286357184,TRUE
Piauí,201804,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2978398569917838,0.005830055799100693,1.9574464807984113,2,-0.042553519201588674,TRUE
Piauí,201901,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2933581244640496,0.005535992234799532,1.8871105904816885,1.9,-0.012889409518311412,TRUE
Piauí,201902,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.295548397917632,0.006259289999334619,2.1178561763271864,2.1,0.01785617632718628,TRUE
Piauí,201903,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3004367483947269,0.006453546128400777,2.1480548444499297,2.1,0.04805484444992958,TRUE
Piauí,201904,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.30361587995740646,0.005311115656390485,1.7492878360432162,1.7,0.04928783604321629,TRUE
Piauí,202001,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.30512539684653833,0.009908873112248993,3.247475698403638,3.2,0.04747569840363797,TRUE
Piauí,202002,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.29165905828075117,0.00685827538439214,2.3514700434197935,NA,NA,NA
Piauí,202003,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.28813681131511104,0.006384910931161577,2.215930308251706,NA,NA,NA
Piauí,202004,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2936504620957165,0.008124284423670849,2.7666513329111355,NA,NA,NA
Piauí,202101,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.2947254753981039,0.0074931520176824366,2.5424174844610814,NA,NA,NA
Piauí,202102,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.29738885284835376,0.007243827535861357,2.4358100401144394,NA,NA,NA
Piauí,202103,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.30239811651524184,0.005636852436866518,1.8640501144068478,NA,NA,NA
Piauí,202104,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.30181866669531615,0.00537348094636225,1.780367332874988,NA,NA,NA
Piauí,202201,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3043547581205668,0.005774437115209974,1.8972718385833462,NA,NA,NA
Piauí,202202,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3122390262119719,0.005456620746522012,1.7475780695068006,1.7,0.04757806950680066,TRUE
Piauí,202203,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.31896795412745405,0.005637611647831209,1.7674539322462837,1.8,-0.03254606775371638,TRUE
Piauí,202204,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3186332716017837,0.005262004995243771,1.6514298612920857,1.6,0.0514298612920856,FALSE
Piauí,202301,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.32549186793570684,0.005554363913071015,1.706452437136816,1.7,0.0064524371368159805,TRUE
Piauí,202302,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3282883669007435,0.006160671434105138,1.8766036373039647,1.9,-0.023396362696035178,TRUE
Piauí,202303,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3169863181450117,0.005424737808591936,1.711347619145594,1.7,0.011347619145594123,TRUE
Piauí,202304,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.32044147972435777,0.005320382899546814,1.6603290261059154,1.7,-0.03967097389408458,TRUE
Piauí,202401,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.31237057664094736,0.008849005894632367,2.8328551266862143,2.8,0.032855126686214486,TRUE
Piauí,202402,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3069561058845171,0.008452253113387365,2.753570608746017,2.7,0.05357060874601682,FALSE
Piauí,202403,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3084267392050763,0.0075891003399187395,2.4605844355384066,2.5,-0.039415564461593444,TRUE
Piauí,202404,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3147002617598441,0.006739009142367757,2.141405636170226,2.1,0.04140563617022597,TRUE
Piauí,202501,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.31504936547399753,0.00691270672178641,2.194166209916378,2.2,-0.005833790083622059,TRUE
Piauí,202502,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3246102535778806,0.0055002109950197855,1.6944045773034009,1.7,-0.005595422696599073,TRUE
Piauí,202503,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3299471707843474,0.005980523499012655,1.812570019859788,1.8,0.012570019859788006,TRUE
Piauí,202504,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3291474128737796,0.005742164049619761,1.744556944709071,1.7,0.04455694470907101,TRUE
Piauí,202601,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3305857955848707,0.005220149058301742,1.5790603008415047,1.6,-0.020939699158495362,TRUE
Piauí,202602,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4105,99127,0.3340960158770408,0.004851053006248506,1.45199367119477,1.4,0.051993671194770164,FALSE
Piauí,201602,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16210524571290783,0.006113961155614754,3.771599820059323,3.8,-0.028400179940677006,TRUE
Piauí,201603,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16437883915450024,0.007224339753188868,4.394932942918939,4.4,-0.005067057081061144,TRUE
Piauí,201604,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1605239502615488,0.006961495606023546,4.336733300346069,4.3,0.03673330034606881,TRUE
Piauí,201701,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16029580019192416,0.006723569746831781,4.194476548219958,4.2,-0.005523451780041988,TRUE
Piauí,201702,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.15970673958687112,0.007150397690375999,4.477204724655093,4.5,-0.022795275344907218,TRUE
Piauí,201703,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.15827748620825582,0.007078315613467711,4.472092514885103,4.5,-0.027907485114896602,TRUE
Piauí,201704,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1558786689990378,0.0057329860595787645,3.677851560058004,3.7,-0.022148439941996223,TRUE
Piauí,201801,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16689182142112877,0.005055431423009638,3.02916666614414,3,0.029166666144139874,TRUE
Piauí,201802,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16530535524756737,0.005480922262492837,3.3156350284504743,3.3,0.015635028450474486,TRUE
Piauí,201803,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16955091226426214,0.00622707855162868,3.6726894998495507,3.7,-0.027310500150449446,TRUE
Piauí,201804,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.16872628865880918,0.00592350085584482,3.510716025896273,3.5,0.010716025896273074,TRUE
Piauí,201901,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1744354236616384,0.005872207569526765,3.366407720554167,3.4,-0.03359227944583276,TRUE
Piauí,201902,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1787407828955787,0.0062755637804540005,3.5109859533961076,3.5,0.01098595339610764,TRUE
Piauí,201903,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17596735027410385,0.0070078170633301575,3.982453024617408,4,-0.017546975382591867,TRUE
Piauí,201904,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17806271841921412,0.007198046922250605,4.04242223535204,4,0.04242223535204026,TRUE
Piauí,202001,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18423230335896423,0.008153008356558952,4.425395659670696,4.4,0.02539565967069546,TRUE
Piauí,202002,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18012731023147044,0.007785906465241572,4.322446415946803,NA,NA,NA
Piauí,202003,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17567237408455272,0.007858776234985012,4.473541315723616,NA,NA,NA
Piauí,202004,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17563511670082937,0.00780339085102863,4.442955940480085,NA,NA,NA
Piauí,202101,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17820301529160956,0.0073595291113214166,4.129856668967335,NA,NA,NA
Piauí,202102,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18043160015739332,0.006937944749414757,3.8451938260053558,NA,NA,NA
Piauí,202103,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18508207819082897,0.0057853922747731715,3.1258522334118917,NA,NA,NA
Piauí,202104,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18149021893693937,0.006361543025106478,3.505171277200818,NA,NA,NA
Piauí,202201,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17914313959393072,0.005384037838351277,3.0054390307970715,NA,NA,NA
Piauí,202202,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1780502140096982,0.0064969508637737925,3.6489430242526475,3.6,0.048943024252647405,TRUE
Piauí,202203,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17387008924597136,0.005324162339166872,3.0621496556747383,3.1,-0.0378503443252618,TRUE
Piauí,202204,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.17556104933448383,0.005636159299576592,3.210370022816635,3.2,0.010370022816634794,TRUE
Piauí,202301,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1699866927242545,0.006408294600553002,3.7698801581770147,3.8,-0.030119841822985105,TRUE
Piauí,202302,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1743054484317097,0.005989837661306208,3.4364030012825086,3.4,0.03640300128250873,TRUE
Piauí,202303,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18163727601627316,0.005865393756624732,3.2291795413730173,3.2,0.029179541373017148,TRUE
Piauí,202304,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.19000204980274282,0.006523611876648109,3.433442893600791,3.4,0.03344289360079111,TRUE
Piauí,202401,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.18579761230445443,0.005986597138122712,3.2221066050692113,3.2,0.022106605069211138,TRUE
Piauí,202402,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.1932777979677778,0.00674998459241312,3.492374532091078,3.5,-0.007625467908921824,TRUE
Piauí,202403,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.192231075702231,0.0065490863835144875,3.4068822429413683,3.4,0.0068822429413684105,TRUE
Piauí,202404,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.19411208363329657,0.0061468216600947785,3.1666352475546753,3.2,-0.033364752445324886,TRUE
Piauí,202501,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.19385624927825423,0.006556511887162586,3.3821514197108016,3.4,-0.017848580289198335,TRUE
Piauí,202502,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.19887040047580476,0.006040849116999877,3.037580807675211,3,0.03758080767521088,TRUE
Piauí,202503,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.195188485322534,0.006651670654462126,3.4078191874232493,3.4,0.007819187423249385,TRUE
Piauí,202504,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.20082648492810617,0.005691186422500349,2.833882405768211,2.8,0.03388240576821122,TRUE
Piauí,202601,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.20311710408237985,0.0061805983222118985,3.04287438034031,3,0.042874380340310214,TRUE
Piauí,202602,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4105,3302,0.19972045157342605,0.00549486481963035,2.751277986976809,2.7,0.051277986976808965,FALSE
Piauí,201602,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5141482576609774,0.003407669307788756,0.6627795109704968,0.7,-0.037220489029503145,TRUE
Piauí,201603,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5139358430677577,0.00474308445018421,0.9228942705906733,0.9,0.022894270590673282,TRUE
Piauí,201604,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5175899767180889,0.004311337177105299,0.8329638074605754,0.8,0.03296380746057537,TRUE
Piauí,201701,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5174092833508631,0.004241353364217704,0.8197288878834394,0.8,0.019728887883439405,TRUE
Piauí,201702,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.519895391251315,0.003692265875287442,0.7101940000661822,0.7,0.010194000066182207,TRUE
Piauí,201703,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5173829256656749,0.00364304751906255,0.7041298307970513,0.7,0.004129830797051315,TRUE
Piauí,201704,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5200848452308053,0.00342000898856118,0.6575867418408308,0.7,-0.04241325815916919,TRUE
Piauí,201801,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5155463116637691,0.0028678987486960676,0.5562834383279353,0.6,-0.043716561672064724,TRUE
Piauí,201802,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5131503081586014,0.0033229183869476096,0.6475526437607794,0.6,0.04755264376077939,TRUE
Piauí,201803,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.510651052707612,0.003437063827642581,0.673074854035515,0.7,-0.02692514596448492,TRUE
Piauí,201804,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5117379656922584,0.003932058616532652,0.768373441124995,0.8,-0.031626558875005095,TRUE
Piauí,201901,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.510456794036564,0.003919323071538518,0.767807014682966,0.8,-0.03219298531703407,TRUE
Piauí,201902,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5135073016682921,0.00408113121960972,0.7947562198922713,0.8,-0.005243780107728746,TRUE
Piauí,201903,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5162621019790625,0.003926546601430357,0.7605723113081816,0.8,-0.03942768869181845,TRUE
Piauí,201904,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5137227302205135,0.003990202516244257,0.7767229833360649,0.8,-0.023277016663935113,TRUE
Piauí,202001,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5186263066238443,0.005727377084839863,1.104336014523437,1.1,0.004336014523437015,TRUE
Piauí,202002,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.515331596745521,0.0057050417089253664,1.1070622769794198,NA,NA,NA
Piauí,202003,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5119625922227236,0.00607046622932125,1.1857245668996774,NA,NA,NA
Piauí,202004,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5191444325871807,0.007482813150640416,1.4413740533341493,NA,NA,NA
Piauí,202101,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5127315752328317,0.006851902073848996,1.336352665766204,NA,NA,NA
Piauí,202102,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5161717843635817,0.006489277048897413,1.2571932921320799,NA,NA,NA
Piauí,202103,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5074322365381473,0.005841821057282794,1.151251465050274,NA,NA,NA
Piauí,202104,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5126617063770527,0.004856443447368096,0.9472998250031721,NA,NA,NA
Piauí,202201,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5182630820830283,0.004732124416418817,0.9130737997773701,NA,NA,NA
Piauí,202202,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5128333377592709,0.0049033009064528305,0.9561197655122977,1,-0.043880234487702285,TRUE
Piauí,202203,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5163314654243155,0.004020069156129267,0.7785830276343159,0.8,-0.021416972365684184,TRUE
Piauí,202204,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5138873408223217,0.004829906602609503,0.9398765485992893,0.9,0.03987654859928924,TRUE
Piauí,202301,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5117704243662683,0.00396582690413484,0.7749230348834193,0.8,-0.02507696511658075,TRUE
Piauí,202302,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.512411297176183,0.00435435958966304,0.8497782179392263,0.8,0.04977821793922621,TRUE
Piauí,202303,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5154593619240967,0.0042159421703402405,0.8179000095377167,0.8,0.017900009537716643,TRUE
Piauí,202304,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5149552420302237,0.004772757288084801,0.9268295375085586,0.9,0.026829537508558543,TRUE
Piauí,202401,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5147458834266145,0.003967396946082214,0.7707486497359879,0.8,-0.029251350264012155,TRUE
Piauí,202402,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.517787529120621,0.0037474925515915856,0.7237510254362635,0.7,0.023751025436263506,TRUE
Piauí,202403,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5180788617358628,0.004275181800500695,0.8251990413537375,0.8,0.025199041353737406,TRUE
Piauí,202404,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.516643667012714,0.0043352780757553565,0.8391234331434609,0.8,0.039123433143460895,TRUE
Piauí,202501,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5152301524980186,0.004144436740182704,0.8043855197699521,0.8,0.004385519769952051,TRUE
Piauí,202502,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5161199722811847,0.004457457930416864,0.8636476342342394,0.9,-0.03635236576576062,TRUE
Piauí,202503,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5140840914529237,0.004287097031903567,0.8339291378939996,0.8,0.03392913789399954,TRUE
Piauí,202504,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5101585420449205,0.003910530750302416,0.7665324458995506,0.8,-0.03346755410044944,TRUE
Piauí,202601,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5135507115564921,0.0035447317974284646,0.6902398765420722,0.7,-0.00976012345792776,TRUE
Piauí,202602,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4105,5,0.5219732239421188,0.003632006480399076,0.6958223743679669,0.7,-0.004177625632033055,TRUE
Piauí,201602,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4858517423390226,0.0034076693077887544,0.7013804852038414,0.7,0.001380485203841486,TRUE
Piauí,201603,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4860641569322422,0.004743084450184211,0.9758144850918109,1,-0.0241855149081891,TRUE
Piauí,201604,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48241002328191096,0.004311337177105288,0.8937080427505603,0.9,-0.006291957249439761,TRUE
Piauí,201701,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48259071664913683,0.004241353364217702,0.878871726681253,0.9,-0.021128273318747004,TRUE
Piauí,201702,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48010460874868505,0.003692265875287435,0.7690544535514309,0.8,-0.030945546448569172,TRUE
Piauí,201703,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4826170743343252,0.00364304751906255,0.7548525969760629,0.8,-0.04514740302393716,TRUE
Piauí,201704,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4799151547691946,0.003420008988561177,0.7126278373530338,0.7,0.012627837353033855,TRUE
Piauí,201801,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48445368833623087,0.0028678987486960715,0.5919861521841963,0.6,-0.00801384781580372,TRUE
Piauí,201802,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48684969184139865,0.0033229183869476057,0.6825347622958166,0.7,-0.0174652377041834,TRUE
Piauí,201803,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.489348947292388,0.0034370638276425823,0.7023748281589585,0.7,0.0023748281589585085,TRUE
Piauí,201804,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4882620343077417,0.003932058616532644,0.8053172969115896,0.8,0.005317296911589553,TRUE
Piauí,201901,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48954320596343603,0.0039193230715385136,0.8006082045046802,0.8,6.082045046801321e-4,TRUE
Piauí,201902,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48649269833170805,0.004081131219609741,0.8388884835486432,0.8,0.03888848354864316,TRUE
Piauí,201903,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48373789802093736,0.003926546601430356,0.8117095264800621,0.8,0.011709526480062071,TRUE
Piauí,201904,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.4862772697794866,0.003990202516244251,0.8205611827288778,0.8,0.020561182728877747,TRUE
Piauí,202001,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48137369337615565,0.005727377084839874,1.1897985211178501,1.2,-0.01020147888214984,TRUE
Piauí,202002,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4105,4,0.48466840325447896,0.005705041708925358,1.1771020496935265,NA,NA,NA
