territorio,ano,tri,Indicador,Subcategoria_Indicador,tabela,variavel,categoria,estimado,oficial,diferenca,ok,CV
Brasil,2016,2,Taxa_Desocupacao,desocup/ft,4093,4099,6794,11.42179558622878,11.4,0.021795586228780195,TRUE,0.9826931073885082
Brasil,2016,2,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,161266.44500008776,161266,0.44500008775503375,TRUE,1.2735897086462022e-9
Brasil,2016,2,Pessoas_Forca_Trabalho,ft,4093,4088,6794,101409.38338372977,101409,0.3833837297715945,TRUE,0.17367355558574135
Brasil,2016,2,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,59857.06161635798,59857,0.06161635798343923,TRUE,0.2942364310883268
Brasil,2016,2,Pessoas_Ocupadas,ocup,4093,4090,6794,89826.6109083851,89827,-0.3890916148957331,TRUE,0.20714816280600135
Brasil,2016,2,Empregados_Setor_Privado,emp_privado,4097,4090,31721,44984.311428802495,44984,0.31142880249535665,TRUE,0.38750842660733614
Brasil,2016,2,Empregados_Setor_Publico,emp_publico,4097,4090,31727,10909.98152106068,10910,-0.01847893932063016,TRUE,1.0488135562165901
Brasil,2016,2,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,9168.74664576095,9169,-0.25335423905016796,TRUE,1.2879812115339977
Brasil,2016,2,Pessoas_Desocupadas,desocup,4093,4092,6794,11582.77247534467,11583,-0.22752465533085342,TRUE,1.010373766731522
Brasil,2016,2,Pessoas_Subutilizadas,subutil,4100,1641,40286,22466.02286455357,22466,0.022864553571707802,TRUE,0.7615633171181524
Brasil,2016,2,Nivel_Ocupacao,ocup/pit,4093,4097,6794,55.700744757123054,55.7,7.447571230514427e-4,TRUE,0.20714816280684087
Brasil,2016,2,Taxa_Participacao,ft/pit,4093,4096,6794,62.88312697887933,62.9,-0.016873021120666465,TRUE,0.1736735556065508
Brasil,2016,2,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,20.892760487313332,20.9,-0.0072395126866666715,TRUE,0.724738572405274
Brasil,2016,2,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,77851.16100004228,77851,0.1610000422806479,TRUE,8.637993940981764e-10
Brasil,2016,2,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,83415.28400004546,83415,0.2840000454598339,TRUE,1.8599069316864093e-9
Brasil,2016,2,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.27486647950845,48.3,-0.0251335204915506,TRUE,7.517811942309003e-10
Brasil,2016,2,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.72513352049156,51.7,0.025133520491557704,TRUE,7.016344791072992e-10
Brasil,2016,2,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,72949.27361537007,72949,0.27361537006800063,TRUE,0.4590132893761758
Brasil,2016,2,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,13264.713947675289,13265,-0.2860523247109086,TRUE,1.2414549991511015
Brasil,2016,2,PIT_por_Raca,Raca_pitParda,6402,1641,2779,73673.24003283317,73673,0.24003283317142632,TRUE,0.44422171769545865
Brasil,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,13528.393024882009,13528,0.3930248820088309,TRUE,0.42346972533876465
Brasil,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,23436.24697514715,23436,0.24697514715080615,TRUE,0.24444463674386732
Brasil,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,49849.818000040745,49850,-0.18199995925533585,TRUE,3.765865186424482e-10
Brasil,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,48785.110000013294,48785,0.11000001329375664,TRUE,2.7890886240721675e-9
Brasil,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,25666.877000004548,25667,-0.12299999545211904,TRUE,2.641855986187659e-9
Brasil,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,8.38884556850909,8.4,-0.01115443149091,TRUE,0.42346972538960403
Brasil,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,14.532624548854164,14.5,0.032624548854164104,TRUE,0.24444463669208105
Brasil,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,30.91146332395039,30.9,0.011463323950390958,TRUE,1.1760585472876145e-9
Brasil,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,30.251246624793364,30.3,-0.04875337520663692,TRUE,1.580311951531198e-9
Brasil,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,15.915819933892998,15.9,0.015819933892997184,TRUE,1.600989698802281e-9
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,9546.71329277031,9547,-0.28670722969036433,TRUE,1.0779882682082644
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,49891.66361410765,49892,-0.3363858923476073,TRUE,0.48649697374063106
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,16902.51357790615,16903,-0.486422093850706,TRUE,0.734606255665987
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,12844.74526849596,12845,-0.25473150403922773,TRUE,0.7960411352651727
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,44114.690141319326,44115,-0.3098586806736421,TRUE,0.46826409325820517
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,7893.39859716284,7893,0.39859716283990565,TRUE,1.1625729919235146
Brasil,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,20072.72050832551,20073,-0.2794916744896909,TRUE,1.6089445394686703
Brasil,2016,3,Taxa_Desocupacao,desocup/ft,4093,4099,6794,11.896665269471407,11.9,-0.0033347305285928996,TRUE,1.0180688443036718
Brasil,2016,3,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,161692.25100006023,161692,0.25100006023421884,TRUE,4.3595675543508054e-10
Brasil,2016,3,Pessoas_Forca_Trabalho,ft,4093,4088,6794,100948.65398494975,100949,-0.3460150502505712,TRUE,0.15002324923103058
Brasil,2016,3,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,60743.59701511048,60744,-0.4029848895224859,TRUE,0.24932084713902894
Brasil,2016,3,Pessoas_Ocupadas,ocup,4093,4090,6794,88939.13052632337,88939,0.13052632336621173,TRUE,0.2005105084115454
Brasil,2016,3,Empregados_Setor_Privado,emp_privado,4097,4090,31721,44828.64552858057,44829,-0.3544714194285916,TRUE,0.35082263624874277
Brasil,2016,3,Empregados_Setor_Publico,emp_publico,4097,4090,31727,10968.177025514391,10968,0.17702551439106173,TRUE,1.0153627966364802
Brasil,2016,3,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,8800.42305348221,8800,0.42305348221088934,TRUE,1.2254057632009112
Brasil,2016,3,Pessoas_Desocupadas,desocup,4093,4092,6794,12009.52345862638,12010,-0.4765413736204209,TRUE,1.0333668621442027
Brasil,2016,3,Pessoas_Subutilizadas,subutil,4100,1641,40286,22735.02878346472,22735,0.028783464720618213,TRUE,0.7362087068063244
Brasil,2016,3,Nivel_Ocupacao,ocup/pit,4093,4097,6794,55.00519040104788,55,0.005190401047876492,TRUE,0.2005105083821714
Brasil,2016,3,Taxa_Participacao,ft/pit,4093,4096,6794,62.43258620038146,62.4,0.03258620038145921,TRUE,0.15002324916751844
Brasil,2016,3,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,21.260723248917234,21.3,-0.03927675108276674,TRUE,0.6961144597790976
Brasil,2016,3,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,78055.81700002907,78056,-0.18299997092981357,TRUE,3.293110809390486e-10
Brasil,2016,3,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,83636.43400003116,83636,0.4340000311640324,TRUE,5.689127485132036e-10
Brasil,2016,3,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.27430907619685,48.3,-0.02569092380314686,TRUE,1.7841938892038722e-10
Brasil,2016,3,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.72569092380315,51.7,0.02569092380314686,TRUE,1.665150937542921e-10
Brasil,2016,3,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,72563.27254496157,72563,0.27254496156820096,TRUE,0.452151890464772
Brasil,2016,3,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,13402.45829547383,13402,0.45829547383073077,TRUE,1.2694978655987759
Brasil,2016,3,PIT_por_Raca,Raca_pitParda,6402,1641,2779,74246.77038514071,74247,-0.22961485928681213,TRUE,0.42026379559599564
Brasil,2016,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,13449.137872732052,13449,0.1378727320516191,TRUE,0.3933412300006935
Brasil,2016,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,23445.86012728697,23446,-0.13987271302903537,TRUE,0.22563046973844672
Brasil,2016,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,49881.36800002519,49881,0.36800002519157715,TRUE,2.360986251033632e-10
Brasil,2016,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,49006.84700001205,49007,-0.15299998794944258,TRUE,7.371743012836465e-10
Brasil,2016,3,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,25909.038000003973,25909,0.03800000397313852,TRUE,1.206766802280036e-9
Brasil,2016,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,8.317738042206512,8.3,0.01773804220651165,TRUE,0.39334122999681514
Brasil,2016,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,14.500299168497715,14.5,2.9916849771538523e-4,TRUE,0.22563046974200443
Brasil,2016,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,30.84957237685225,30.8,0.049572376852250244,TRUE,3.8431910840308765e-10
Brasil,2016,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,30.30871714439413,30.3,0.008717144394129406,TRUE,3.6916269789330393e-10
Brasil,2016,3,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,16.023673268049386,16,0.023673268049385854,TRUE,8.596167010740056e-10
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,9364.90346093599,9365,-0.09653906401035783,TRUE,1.0169613065161098
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,50139.93193353109,50140,-0.06806646891345736,TRUE,0.4968812734094623
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,16454.54585214538,16455,-0.454147854619805,TRUE,0.7738909415206044
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,13023.38994644534,13023,0.38994644534068357,TRUE,0.7755295145772018
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,44600.69159932122,44601,-0.3084006787830731,TRUE,0.4975803494119492
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,7770.95654882098,7771,-0.043451179019939445,TRUE,1.2618579408058745
Brasil,2016,3,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,20337.83165886024,20338,-0.1683411397607415,TRUE,1.5247494413796492
Brasil,2026,2,Taxa_Desocupacao,desocup/ft,4093,4099,6794,5.381505107736143,5.4,-0.018494892263857032,TRUE,1.4037272598675987
Brasil,2026,2,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,175399.6300000059,175400,-0.3699999940872658,TRUE,1.709355362824673e-9
Brasil,2026,2,Pessoas_Forca_Trabalho,ft,4093,4088,6794,108918.71400375245,108919,-0.28599624754860997,TRUE,0.16052653324758076
Brasil,2026,2,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,66480.91599625346,66481,-0.08400374653865583,TRUE,0.2629979340494844
Brasil,2026,2,Pessoas_Ocupadas,ocup,4093,4090,6794,103057.24784635998,103057,0.24784635998366866,TRUE,0.17017905846410653
Brasil,2026,2,Empregados_Setor_Privado,emp_privado,4097,4090,31721,52986.7189897,52987,-0.2810103000010713,TRUE,0.3792114909732526
Brasil,2026,2,Empregados_Setor_Publico,emp_publico,4097,4090,31727,13018.19563882171,13018,0.1956388217095082,TRUE,0.879064590855097
Brasil,2026,2,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,7918.18271261535,7918,0.18271261535028316,TRUE,1.3777582075570465
Brasil,2026,2,Pessoas_Desocupadas,desocup,4093,4092,6794,5861.46615739246,5861,0.4661573924604454,TRUE,1.4325337078035887
Brasil,2026,2,Pessoas_Subutilizadas,subutil,4100,1641,40286,14658.72292582126,14659,-0.2770741787408042,TRUE,0.9366723898111465
Brasil,2026,2,Nivel_Ocupacao,ocup/pit,4093,4097,6794,58.75568143807174,58.8,-0.04431856192825734,TRUE,0.17017905842583544
Brasil,2026,2,Taxa_Participacao,ft/pit,4093,4096,6794,62.097459386743736,62.1,-0.0025406132562650896,TRUE,0.1605265332238478
Brasil,2026,2,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,12.899123670409937,12.9,-8.763295900635626e-4,TRUE,0.8966792816873494
Brasil,2026,2,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,84560.12900000329,84560,0.12900000328954775,TRUE,1.9156728486460364e-9
Brasil,2026,2,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,90839.50100000262,90840,-0.49899999737681355,TRUE,1.5197485049520683e-9
Brasil,2026,2,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,48.2099814007592,48.2,0.009981400759194514,TRUE,2.161348396116196e-10
Brasil,2026,2,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,51.79001859924082,51.8,-0.009981400759180303,TRUE,2.0120133978839214e-10
Brasil,2026,2,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,74369.57020330236,74370,-0.42979669764463324,TRUE,0.4384648772771184
Brasil,2026,2,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,19235.101121504827,19235,0.10112150482746074,TRUE,0.9255393121135226
Brasil,2026,2,PIT_por_Raca,Raca_pitParda,6402,1641,2779,80006.5797765161,80007,-0.4202234839031007,TRUE,0.3705525610134698
Brasil,2026,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,11760.10078296067,11760,0.10078296066967596,TRUE,0.47232129929974925
Brasil,2026,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,21084.129217039932,21084,0.12921703993197298,TRUE,0.2634467861228
Brasil,2026,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,48539.22300000209,48539,0.22300000209361315,TRUE,1.8378541395292729e-9
Brasil,2026,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,57701.5840000017,57702,-0.41599999830214074,TRUE,1.4362542999664816e-9
Brasil,2026,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,36314.59300000152,36315,-0.40699999847856816,TRUE,1.152110553142294e-9
Brasil,2026,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,6.704746630856789,6.7,0.004746630856788947,TRUE,0.47232129926437494
Brasil,2026,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,12.020623542386733,12,0.020623542386733362,TRUE,0.26344678615372313
Brasil,2026,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,27.673503644221174,27.7,-0.02649635577882492,TRUE,1.822040814307683e-10
Brasil,2026,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,32.8972096463372,32.9,-0.002790353662796008,TRUE,2.9273490304019785e-10
Brasil,2026,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,20.703916536198108,20.7,0.003916536198108389,TRUE,5.800529192187919e-10
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,7028.26990962571,7028,0.2699096257101701,TRUE,1.1020441733408584
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,41182.13709685828,41182,0.1370968582778005,TRUE,0.481506588360786
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,13944.815488834889,13945,-0.18451116511096188,TRUE,0.826651636917619
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,14256.59566410459,14257,-0.4043358954095311,TRUE,0.7571871898788535
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,56456.06568528676,56456,0.06568528676143615,TRUE,0.40746618859446826
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,10344.57025312496,10345,-0.42974687503919995,TRUE,1.0596156971202435
Brasil,2026,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,32187.175902170722,32187,0.1759021707221109,TRUE,0.9081401582750702
Nordeste,2016,2,Taxa_Desocupacao,desocup/ft,4093,4099,6794,13.373717260302687,13.4,-0.026282739697313318,TRUE,1.4722476166743377
Nordeste,2016,2,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,42788.109286353756,42788,0.10928635375603335,TRUE,0.18865852492829824
Nordeste,2016,2,Pessoas_Forca_Trabalho,ft,4093,4088,6794,24428.333263083274,24428,0.33326308327377774,TRUE,0.4031957976553898
Nordeste,2016,2,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,18359.776023270482,18360,-0.2239767295177444,TRUE,0.5823269927652074
Nordeste,2016,2,Pessoas_Ocupadas,ocup,4093,4090,6794,21161.357041074043,21161,0.3570410740430816,TRUE,0.4964233232340858
Nordeste,2016,2,Empregados_Setor_Privado,emp_privado,4097,4090,31721,8976.22153039782,8976,0.2215303978191514,TRUE,0.9794695853541836
Nordeste,2016,2,Empregados_Setor_Publico,emp_publico,4097,4090,31727,2913.5338514824903,2914,-0.46614851750973685,TRUE,1.7225734611240042
Nordeste,2016,2,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,3360.23063962781,3360,0.23063962780997826,TRUE,1.8574373690894885
Nordeste,2016,2,Pessoas_Desocupadas,desocup,4093,4092,6794,3266.97622200923,3267,-0.023777990770213364,TRUE,1.455400821903247
Nordeste,2016,2,Pessoas_Subutilizadas,subutil,4100,1641,40286,8274.98551262432,8275,-0.014487375679891557,TRUE,1.1500512397122342
Nordeste,2016,2,Nivel_Ocupacao,ocup/pit,4093,4097,6794,49.45616292473795,49.5,-0.043837075262047165,TRUE,0.48145591391150283
Nordeste,2016,2,Taxa_Participacao,ft/pit,4093,4096,6794,57.09140616520325,57.1,-0.008593834796748467,TRUE,0.390267136767263
Nordeste,2016,2,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,30.276139734775015,30.3,-0.023860265224985966,TRUE,1.0782668089115657
Nordeste,2016,2,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,20448.25012310932,20448,0.2501231093192473,TRUE,0.3344300134114024
Nordeste,2016,2,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,22339.85916324443,22340,-0.1408367555704899,TRUE,0.2687647994633682
Nordeste,2016,2,Distribuicao_PIT_por_Sexo,Sexo_pitMasculino,4093,4104,4,47.78956225025535,47.8,-0.010437749744646396,TRUE,0.24635463251308645
Nordeste,2016,2,Distribuicao_PIT_por_Sexo,Sexo_pitFeminino,4093,4104,5,52.21043774974464,52.2,0.01043774974463929,TRUE,0.2254947583959024
Nordeste,2016,2,PIT_por_Raca,Raca_pitBranca,6402,1641,2776,10361.985727430061,10362,-0.014272569938839297,TRUE,1.1211234854444583
Nordeste,2016,2,PIT_por_Raca,Raca_pitPreta,6402,1641,2777,4317.61868038817,4318,-0.3813196118298947,TRUE,2.0022333929159157
Nordeste,2016,2,PIT_por_Raca,Raca_pitParda,6402,1641,2779,27879.91809799412,27880,-0.08190200588069274,TRUE,0.4422522720023966
Nordeste,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,1641,114535,4022.09754368776,4022,0.09754368776020783,TRUE,1.086569765568731
Nordeste,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,1641,100052,6622.995507094411,6623,-0.0044929055893589975,TRUE,0.8077222434153783
Nordeste,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,1641,108875,13500.2358568684,13500,0.23585686839942355,TRUE,0.6070938693376651
Nordeste,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,1641,99127,12134.40475478458,12134,0.404754784580291,TRUE,0.5758144214902657
Nordeste,2016,2,PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,1641,3302,6508.3756239186005,6508,0.37562391860046773,TRUE,1.1800336318944347
Nordeste,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra14 a 17 anos,4094,4104,114535,9.400035689285556,9.4,3.568928555530704e-5,TRUE,1.090011741441452
Nordeste,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra18 a 24 anos,4094,4104,100052,15.47858883590974,15.5,-0.021411164090260115,TRUE,0.7886443240955898
Nordeste,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra25 a 39 anos,4094,4104,108875,31.55137275760389,31.6,-0.048627242396111825,TRUE,0.6671135741038484
Nordeste,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra40 a 59 anos,4094,4104,99127,28.359291768600208,28.4,-0.04070823139979041,TRUE,0.4993996722837704
Nordeste,2016,2,Distribuicao_PIT_por_Faixa_Etaria_SIDRA,Faixa_Etaria_sidra60 anos ou mais,4094,4104,3302,15.2107109486006,15.2,0.01071094860060029,TRUE,1.0858883525235257
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSem instrução e menos de 1 ano de estudo,4095,1641,120706,4732.1185646575195,4732,0.11856465751952783,TRUE,1.5268277488380992
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental incompleto ou equivalente,4095,1641,11779,15281.14071958721,15281,0.14071958721069677,TRUE,0.7408622278037728
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraFundamental completo ou equivalente,4095,1641,11628,3733.62986036873,3734,-0.37013963126992167,TRUE,1.2733663575882137
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio incompleto ou equivalente,4095,1641,11629,3586.1482516093197,3586,0.1482516093196864,TRUE,1.5012310751269242
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraMédio completo ou equivalente,4095,1641,11630,10518.63091935261,10519,-0.3690806473896373,TRUE,0.8755439502010504
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior incompleto ou equivalente,4095,1641,11631,1627.34988211108,1627,0.34988211107997813,TRUE,2.5346112828832457
Nordeste,2016,2,PIT_por_Instrucao_SIDRA,Instrucao_sidraSuperior completo,4095,1641,11632,3309.09108866728,3309,0.09108866728001885,TRUE,2.784102139049869
Nordeste,2016,3,Taxa_Desocupacao,desocup/ft,4093,4099,6794,14.234411504368175,14.2,0.03441150436817608,TRUE,1.5066331333833967
Nordeste,2016,3,Pessoas_Idade_Trabalhar,pit,4093,1641,6794,43068.72582457716,43069,-0.27417542284092633,TRUE,0.17795210468163672
Nordeste,2016,3,Pessoas_Forca_Trabalho,ft,4093,4088,6794,24135.50357883218,24136,-0.49642116781978984,TRUE,0.38397532415601177
Nordeste,2016,3,Pessoas_Fora_Forca,fora_ft,4093,4094,6794,18933.222245744983,18933,0.2222457449825015,TRUE,0.5020420725746089
Nordeste,2016,3,Pessoas_Ocupadas,ocup,4093,4090,6794,20699.9566807697,20700,-0.04331923029894824,TRUE,0.4731074309390581
Nordeste,2016,3,Empregados_Setor_Privado,emp_privado,4097,4090,31721,8981.82160386405,8982,-0.17839613595060655,TRUE,0.7656149524685222
Nordeste,2016,3,Empregados_Setor_Publico,emp_publico,4097,4090,31727,2848.88146970909,2849,-0.11853029090980272,TRUE,1.8585109116532863
Nordeste,2016,3,Ocupados_Agropecuaria,ocup_agro,5434,4090,47947,3105.35080587818,3105,0.35080587817992637,TRUE,2.060531620514246
Nordeste,2016,3,Pessoas_Desocupadas,desocup,4093,4092,6794,3435.54689806248,3436,-0.4531019375199321,TRUE,1.5283657221624536
Nordeste,2016,3,Pessoas_Subutilizadas,subutil,4100,1641,40286,8580.811436120312,8581,-0.188563879688445,TRUE,0.981770797176761
Nordeste,2016,3,Nivel_Ocupacao,ocup/pit,4093,4097,6794,48.062616862831064,48.1,-0.03738313716893771,TRUE,0.4399131601904341
Nordeste,2016,3,Taxa_Participacao,ft/pit,4093,4096,6794,56.039511540550976,56,0.03951154055097561,TRUE,0.35616555103239744
Nordeste,2016,3,Taxa_Composta_Subutilizacao,subutil/ft_ampliada,4099,4118,NA,31.61467487395024,31.6,0.01467487395023781,TRUE,0.9422643545505286
Nordeste,2016,3,PIT_por_Sexo,Sexo_pitMasculino,4093,1641,4,20576.11738159967,20576,0.1173815996698977,TRUE,0.2979564900013369
Nordeste,2016,3,PIT_por_Sexo,Sexo_pitFeminino,4093,1641,5,22492.608442977493,22493,-0.39155702250718605,TRUE,0.2679748580312195
