janela,amostragem,periodo,Indicador,Subcategoria_Indicador,Regiao_Geografica,Nivel_Geografico,Recorte_Demografico,Categoria_Demografica,n_trimestres,n_com_estimativa,cv_mediano,cv_p80,cv_max,pct_excelente,pct_boa,pct_regular,pct_baixa,pct_sem_estimativa,cv_mediano_pre_transicao,cv_mediano_transicao,cv_max_recentes,razao_cv_transicao,crit_a,crit_b,crit_c,instavel
sem_pandemia,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental completo ou equivalente,34,32,64.43118226885808,91.6283031254894,153.65660018446414,0,2.9411764705882355,8.823529411764707,82.3529411764706,5.882352941176471,75.15234720591258,29.36257860592984,138.40487914217402,0.39070740565797996,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental completo ou equivalente,9,9,57.14876188661525,97.29107268489872,138.40487914217402,0,0,0,100,0,75.15234720591258,29.36257860592984,138.40487914217402,0.39070740565797996,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental completo ou equivalente,41,39,57.14876188661525,92.8003292046451,153.65660018446414,0,2.4390243902439024,7.317073170731708,85.36585365853658,4.878048780487805,75.15234720591258,29.36257860592984,138.40487914217402,0.39070740565797996,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,4,4,31.094077580095767,31.784114220098903,32.24198477329065,0,25,0,75,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,18,18,31.452511904608684,38.3251566463921,54.7399786765584,0,5.555555555555555,22.22222222222222,72.22222222222223,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,8,8,31.094077580095767,36.084926602717516,45.76460940369165,0,25,12.5,62.5,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,34,34,30.627219763746993,38.156233268585886,54.880741573661055,0,8.823529411764707,38.23529411764706,52.94117647058823,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,9,9,30.709287975553796,34.80394599290856,45.76460940369165,0,22.22222222222222,11.11111111111111,66.66666666666667,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Fundamental incompleto ou equivalente,41,41,30.545151551940194,37.82913023275287,54.880741573661055,0,9.75609756097561,36.58536585365854,53.65853658536585,0,31.452511904608684,31.38309094199652,32.26718709216525,0.9977928324827375,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,4,4,22.676183301053772,28.403480223688668,34.4721555598606,0,0,75,25,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,18,18,25.635970848730828,30.738620939762008,37.20686033359914,0,0,72.22222222222223,27.77777777777778,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,8,8,22.676183301053772,31.80592348552227,34.82993002898707,0,0,75,25,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,34,34,24.55358155799095,29.793261480230782,42.54860490514403,0,2.9411764705882355,76.47058823529412,20.58823529411765,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,9,9,24.357696666240702,32.35480865904454,34.82993002898707,0,0,66.66666666666667,33.333333333333336,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio completo ou equivalente,41,41,24.86994462163318,34.4721555598606,71.71941176946751,0,2.4390243902439024,68.29268292682927,29.26829268292683,0,26.385384156971632,22.482527181691786,25.780905187712424,0.8520826169495577,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,4,4,70.02631881525336,77.40790586613375,80.24018239556064,0,0,25,75,0,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,18,17,51.83275451486561,71.4132930624896,80.24018239556064,0,0,11.11111111111111,83.33333333333333,5.555555555555555,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
sem_pandemia,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,8,8,57.259454537451575,71.12499935483919,80.24018239556064,0,0,12.5,87.5,0,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,34,33,51.26772081519956,64.85382678946354,80.24018239556064,0,0,11.764705882352942,85.29411764705883,2.9411764705882355,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,9,9,58.134172858491375,77.40790586613375,81.32260875043161,0,0,11.11111111111111,88.88888888888889,0,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Médio incompleto ou equivalente,41,40,51.764295693867396,65.43463664408421,110.0338080002528,0,0,9.75609756097561,87.8048780487805,2.4390243902439024,64.53291611732423,40.50477553649692,61.86540616433415,0.6276607036145261,FALSE,FALSE,FALSE,FALSE
principal,espacado_5,2022T3-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,4,0,NA,NA,NA,0,0,0,0,100,0,0,48.56487727874749,NA,FALSE,FALSE,FALSE,FALSE
principal,todos,2022T1-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,18,6,0,0,48.56487727874749,27.77777777777778,0,0,5.555555555555555,66.66666666666667,0,0,48.56487727874749,NA,FALSE,TRUE,TRUE,TRUE
sem_pandemia,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,8,4,133.1730853287042,341.3135332357873,645.2541846576037,12.5,0,0,37.5,50,0,0,48.56487727874749,NA,FALSE,FALSE,FALSE,FALSE
sem_pandemia,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,34,18,48.71719840989098,134.27575472054528,645.2541846576037,17.647058823529413,0,0,35.294117647058826,47.05882352941177,0,0,48.56487727874749,NA,FALSE,FALSE,FALSE,FALSE
serie_toda,espacado_5,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,9,5,127.65973836949894,239.9999827618484,645.2541846576037,22.22222222222222,0,0,33.333333333333336,44.44444444444444,0,0,48.56487727874749,NA,FALSE,FALSE,FALSE,FALSE
serie_toda,todos,2016T2-2026T2,Chefes_Familia_Desocupados,"VD2002 == ""Pessoa responsável""/VD4002 == ""Pessoas desocupadas""",Admin_Capital,Estrato_Admin,Instrucao,Sem instrução e menos de 1 ano de estudo,41,25,46.363822939467504,109.7097917000819,645.2541846576037,26.829268292682926,0,0,34.146341463414636,39.02439024390244,0,0,48.56487727874749,NA,FALSE,FALSE,FALSE,FALSE
